SO65589,229,3183,2013-09-02,2013-09-09,2013-09-14,33,1,33
SO65590,225,6823,2013-09-02,2013-09-09,2013-09-14,30,1,30
SO65591,227,1305,2013-09-02,2013-09-09,2013-09-14,21,1,21
SO65591,218,1305,2013-09-02,2013-09-09,2013-09-14,4,1,4
SO65591,103,1305,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65592,219,14653,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO65592,103,14653,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65593,219,14536,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO65593,101,14536,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65594,219,5933,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO65594,169,5933,2013-09-02,2013-09-09,2013-09-14,2,1,2
SO65595,226,649,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65596,226,2487,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65596,174,2487,2013-09-02,2013-09-09,2013-09-14,22,1,22
SO65596,162,2487,2013-09-02,2013-09-09,2013-09-14,64,1,64
SO65597,226,690,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65598,226,1092,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65598,217,1092,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO65598,102,1092,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65599,217,3459,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO65599,226,3459,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65600,167,1559,2013-09-02,2013-09-09,2013-09-14,10,1,10
SO65600,166,1559,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO65601,174,1977,2013-09-02,2013-09-09,2013-09-14,22,1,22
SO65602,127,4842,2013-09-02,2013-09-09,2013-09-14,2320,1,2320
SO65602,169,4842,2013-09-02,2013-09-09,2013-09-14,2,1,2
SO65603,130,4898,2013-09-02,2013-09-09,2013-09-14,2295,1,2295
SO65603,174,4898,2013-09-02,2013-09-09,2013-09-14,22,1,22
SO65603,167,4898,2013-09-02,2013-09-09,2013-09-14,10,1,10
SO65603,166,4898,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO65604,129,4536,2013-09-02,2013-09-09,2013-09-14,2295,1,2295
SO65604,174,4536,2013-09-02,2013-09-09,2013-09-14,22,1,22
SO65605,127,4986,2013-09-02,2013-09-09,2013-09-14,2320,1,2320
SO65605,174,4986,2013-09-02,2013-09-09,2013-09-14,22,1,22
SO65605,176,4986,2013-09-02,2013-09-09,2013-09-14,55,1,55
SO65606,261,17532,2013-09-02,2013-09-09,2013-09-14,742,1,742
SO65606,104,17532,2013-09-02,2013-09-09,2013-09-14,9,1,9
SO65607,256,17685,2013-09-02,2013-09-09,2013-09-14,742,1,742
SO65607,102,17685,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65608,249,16121,2013-09-02,2013-09-09,2013-09-14,1215,1,1215
SO65608,106,16121,2013-09-02,2013-09-09,2013-09-14,50,1,50
SO65609,265,5595,2013-09-02,2013-09-09,2013-09-14,2384,1,2384
SO65609,166,5595,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO65609,168,5595,2013-09-02,2013-09-09,2013-09-14,9,1,9
SO65609,101,5595,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65610,130,4123,2013-09-02,2013-09-09,2013-09-14,2295,1,2295
SO65610,174,4123,2013-09-02,2013-09-09,2013-09-14,22,1,22
SO65610,104,4123,2013-09-02,2013-09-09,2013-09-14,9,1,9
SO65611,139,6914,2013-09-02,2013-09-09,2013-09-14,1120,1,1120
SO65611,101,6914,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65612,294,16710,2013-09-02,2013-09-09,2013-09-14,540,1,540
SO65612,101,16710,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65612,178,16710,2013-09-02,2013-09-09,2013-09-14,54,1,54
SO65613,127,3668,2013-09-02,2013-09-09,2013-09-14,2320,1,2320
SO65613,172,3668,2013-09-02,2013-09-09,2013-09-14,120,1,120
SO65614,136,10409,2013-09-02,2013-09-09,2013-09-14,2443,1,2443
SO65615,127,3239,2013-09-02,2013-09-09,2013-09-14,2320,1,2320
SO65615,167,3239,2013-09-02,2013-09-09,2013-09-14,10,1,10
SO65615,166,3239,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO65615,104,3239,2013-09-02,2013-09-09,2013-09-14,9,1,9
SO65616,250,16098,2013-09-02,2013-09-09,2013-09-14,2384,1,2384
SO65616,104,16098,2013-09-02,2013-09-09,2013-09-14,9,1,9
SO65617,262,15639,2013-09-02,2013-09-09,2013-09-14,2384,1,2384
SO65617,101,15639,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65617,108,15639,2013-09-02,2013-09-09,2013-09-14,50,1,50
SO65618,294,12169,2013-09-02,2013-09-09,2013-09-14,540,1,540
SO65619,270,6691,2013-09-02,2013-09-09,2013-09-14,1701,1,1701
SO65620,269,6346,2013-09-02,2013-09-09,2013-09-14,1701,1,1701
SO65620,228,6346,2013-09-02,2013-09-09,2013-09-14,25,1,25
SO65620,218,6346,2013-09-02,2013-09-09,2013-09-14,4,1,4
SO65620,102,6346,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65621,269,6871,2013-09-02,2013-09-09,2013-09-14,1701,1,1701
SO65622,272,7058,2013-09-02,2013-09-09,2013-09-14,1701,1,1701
SO65623,263,5576,2013-09-02,2013-09-09,2013-09-14,2384,1,2384
SO65623,101,5576,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65623,106,5576,2013-09-02,2013-09-09,2013-09-14,50,1,50
SO65624,250,5208,2013-09-02,2013-09-09,2013-09-14,2384,1,2384
SO65624,168,5208,2013-09-02,2013-09-09,2013-09-14,9,1,9
SO65625,250,113,2013-09-02,2013-09-09,2013-09-14,2384,1,2384
SO65625,101,113,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65626,253,1355,2013-09-02,2013-09-09,2013-09-14,2384,1,2384
SO65626,178,1355,2013-09-02,2013-09-09,2013-09-14,54,1,54
SO65627,128,5205,2013-09-03,2013-09-10,2013-09-15,2320,1,2320
SO65627,167,5205,2013-09-03,2013-09-10,2013-09-15,10,1,10
SO65627,166,5205,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65628,168,213,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65628,166,213,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65629,173,864,2013-09-03,2013-09-10,2013-09-15,8,1,8
SO65630,173,17604,2013-09-03,2013-09-10,2013-09-15,8,1,8
SO65631,107,822,2013-09-03,2013-09-10,2013-09-15,50,1,50
SO65632,224,2635,2013-09-03,2013-09-10,2013-09-15,25,1,25
SO65632,217,2635,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65632,174,2635,2013-09-03,2013-09-10,2013-09-15,22,1,22
SO65632,106,2635,2013-09-03,2013-09-10,2013-09-15,50,1,50
SO65633,225,4265,2013-09-03,2013-09-10,2013-09-15,30,1,30
SO65634,225,5696,2013-09-03,2013-09-10,2013-09-15,30,1,30
SO65634,217,5696,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65634,169,5696,2013-09-03,2013-09-10,2013-09-15,2,1,2
SO65635,174,11926,2013-09-03,2013-09-10,2013-09-15,22,1,22
SO65635,166,11926,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65635,167,11926,2013-09-03,2013-09-10,2013-09-15,10,1,10
SO65635,102,11926,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65635,104,11926,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65635,180,11926,2013-09-03,2013-09-10,2013-09-15,54,1,54
SO65636,131,7167,2013-09-03,2013-09-10,2013-09-15,2295,1,2295
SO65636,167,7167,2013-09-03,2013-09-10,2013-09-15,10,1,10
SO65636,166,7167,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65636,177,7167,2013-09-03,2013-09-10,2013-09-15,54,1,54
SO65637,277,6829,2013-09-03,2013-09-10,2013-09-15,769,1,769
SO65637,105,6829,2013-09-03,2013-09-10,2013-09-15,50,1,50
SO65638,277,10103,2013-09-03,2013-09-10,2013-09-15,769,1,769
SO65638,167,10103,2013-09-03,2013-09-10,2013-09-15,10,1,10
SO65638,166,10103,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65638,104,10103,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65639,289,6970,2013-09-03,2013-09-10,2013-09-15,540,1,540
SO65639,174,6970,2013-09-03,2013-09-10,2013-09-15,22,1,22
SO65639,101,6970,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65640,218,18052,2013-09-03,2013-09-10,2013-09-15,4,1,4
SO65641,227,16685,2013-09-03,2013-09-10,2013-09-15,21,1,21
SO65641,218,16685,2013-09-03,2013-09-10,2013-09-15,4,1,4
SO65641,103,16685,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65642,169,632,2013-09-03,2013-09-10,2013-09-15,2,1,2
SO65643,224,14353,2013-09-03,2013-09-10,2013-09-15,25,1,25
SO65643,217,14353,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65644,224,9757,2013-09-03,2013-09-10,2013-09-15,25,1,25
SO65644,169,9757,2013-09-03,2013-09-10,2013-09-15,2,1,2
SO65645,219,16409,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65645,230,16409,2013-09-03,2013-09-10,2013-09-15,29,1,29
SO65645,101,16409,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65645,170,16409,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65646,230,15258,2013-09-03,2013-09-10,2013-09-15,29,1,29
SO65646,219,15258,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65646,166,15258,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65646,168,15258,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65646,102,15258,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65647,229,13651,2013-09-03,2013-09-10,2013-09-15,33,1,33
SO65647,218,13651,2013-09-03,2013-09-10,2013-09-15,4,1,4
SO65648,225,11765,2013-09-03,2013-09-10,2013-09-15,30,1,30
SO65649,217,12298,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65649,225,12298,2013-09-03,2013-09-10,2013-09-15,30,1,30
SO65649,169,12298,2013-09-03,2013-09-10,2013-09-15,2,1,2
SO65650,167,1148,2013-09-03,2013-09-10,2013-09-15,10,1,10
SO65650,166,1148,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65650,103,1148,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65651,163,8878,2013-09-03,2013-09-10,2013-09-15,70,1,70
SO65652,167,2269,2013-09-03,2013-09-10,2013-09-15,10,1,10
SO65652,166,2269,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65652,101,2269,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65652,162,2269,2013-09-03,2013-09-10,2013-09-15,64,1,64
SO65653,166,6455,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65654,217,7059,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65654,103,7059,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65655,217,4272,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65655,102,4272,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65656,165,3541,2013-09-03,2013-09-10,2013-09-15,70,1,70
SO65656,108,3541,2013-09-03,2013-09-10,2013-09-15,50,1,50
SO65657,174,7876,2013-09-03,2013-09-10,2013-09-15,22,1,22
SO65657,177,7876,2013-09-03,2013-09-10,2013-09-15,54,1,54
SO65658,229,1607,2013-09-03,2013-09-10,2013-09-15,33,1,33
SO65658,218,1607,2013-09-03,2013-09-10,2013-09-15,4,1,4
SO65658,169,1607,2013-09-03,2013-09-10,2013-09-15,2,1,2
SO65659,228,6996,2013-09-03,2013-09-10,2013-09-15,25,1,25
SO65659,169,6996,2013-09-03,2013-09-10,2013-09-15,2,1,2
SO65660,217,1491,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65660,225,1491,2013-09-03,2013-09-10,2013-09-15,30,1,30
SO65660,101,1491,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65661,227,16004,2013-09-03,2013-09-10,2013-09-15,21,1,21
SO65662,219,13083,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65662,103,13083,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65663,219,5603,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65663,169,5603,2013-09-03,2013-09-10,2013-09-15,2,1,2
SO65664,167,1556,2013-09-03,2013-09-10,2013-09-15,10,1,10
SO65664,166,1556,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65664,177,1556,2013-09-03,2013-09-10,2013-09-15,54,1,54
SO65665,286,8839,2013-09-03,2013-09-10,2013-09-15,540,1,540
SO65665,224,8839,2013-09-03,2013-09-10,2013-09-15,25,1,25
SO65665,217,8839,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65665,101,8839,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65666,277,3757,2013-09-03,2013-09-10,2013-09-15,769,1,769
SO65666,163,3757,2013-09-03,2013-09-10,2013-09-15,70,1,70
SO65666,106,3757,2013-09-03,2013-09-10,2013-09-15,50,1,50
SO65667,272,4044,2013-09-03,2013-09-10,2013-09-15,1701,1,1701
SO65667,157,4044,2013-09-03,2013-09-10,2013-09-15,24,1,24
SO65667,108,4044,2013-09-03,2013-09-10,2013-09-15,50,1,50
SO65668,295,13243,2013-09-03,2013-09-10,2013-09-15,540,1,540
SO65668,101,13243,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65669,134,10405,2013-09-03,2013-09-10,2013-09-15,2443,1,2443
SO65669,157,10405,2013-09-03,2013-09-10,2013-09-15,24,1,24
SO65669,102,10405,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65670,136,10217,2013-09-03,2013-09-10,2013-09-15,2443,1,2443
SO65670,168,10217,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65670,166,10217,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65670,102,10217,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65671,127,3265,2013-09-03,2013-09-10,2013-09-15,2320,1,2320
SO65671,217,3265,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65671,226,3265,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65671,103,3265,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65672,128,3287,2013-09-03,2013-09-10,2013-09-15,2320,1,2320
SO65672,176,3287,2013-09-03,2013-09-10,2013-09-15,55,1,55
SO65673,250,2910,2013-09-03,2013-09-10,2013-09-15,2384,1,2384
SO65673,103,2910,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65674,295,12171,2013-09-03,2013-09-10,2013-09-15,540,1,540
SO65674,101,12171,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65675,294,12175,2013-09-03,2013-09-10,2013-09-15,540,1,540
SO65675,166,12175,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65675,168,12175,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65676,270,6389,2013-09-03,2013-09-10,2013-09-15,1701,1,1701
SO65676,104,6389,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65676,178,6389,2013-09-03,2013-09-10,2013-09-15,54,1,54
SO65677,294,13050,2013-09-03,2013-09-10,2013-09-15,540,1,540
SO65677,103,13050,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65678,295,15980,2013-09-03,2013-09-10,2013-09-15,540,1,540
SO65678,168,15980,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65678,166,15980,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65678,101,15980,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65679,295,13060,2013-09-03,2013-09-10,2013-09-15,540,1,540
SO65679,104,13060,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65679,103,13060,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65680,254,18454,2013-09-03,2013-09-10,2013-09-15,742,1,742
SO65681,128,2694,2013-09-04,2013-09-11,2013-09-16,2320,1,2320
SO65682,128,1501,2013-09-04,2013-09-11,2013-09-16,2320,1,2320
SO65682,226,1501,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65682,217,1501,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65682,102,1501,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65682,104,1501,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65683,173,1151,2013-09-04,2013-09-11,2013-09-16,8,1,8
SO65684,217,3058,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65684,224,3058,2013-09-04,2013-09-11,2013-09-16,25,1,25
SO65684,103,3058,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65685,174,6332,2013-09-04,2013-09-11,2013-09-16,22,1,22
SO65685,167,6332,2013-09-04,2013-09-11,2013-09-16,10,1,10
SO65686,130,2778,2013-09-04,2013-09-11,2013-09-16,2295,1,2295
SO65686,167,2778,2013-09-04,2013-09-11,2013-09-16,10,1,10
SO65686,166,2778,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65686,102,2778,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65687,134,14775,2013-09-04,2013-09-11,2013-09-16,2443,1,2443
SO65687,102,14775,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65687,107,14775,2013-09-04,2013-09-11,2013-09-16,50,1,50
SO65687,104,14775,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65688,227,17229,2013-09-04,2013-09-11,2013-09-16,21,1,21
SO65689,219,331,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65689,158,331,2013-09-04,2013-09-11,2013-09-16,24,1,24
SO65689,230,331,2013-09-04,2013-09-11,2013-09-16,29,1,29
SO65690,227,16395,2013-09-04,2013-09-11,2013-09-16,21,1,21
SO65690,104,16395,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65691,224,15503,2013-09-04,2013-09-11,2013-09-16,25,1,25
SO65691,169,15503,2013-09-04,2013-09-11,2013-09-16,2,1,2
SO65692,225,12686,2013-09-04,2013-09-11,2013-09-16,30,1,30
SO65693,229,14159,2013-09-04,2013-09-11,2013-09-16,33,1,33
SO65693,218,14159,2013-09-04,2013-09-11,2013-09-16,4,1,4
SO65693,101,14159,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65694,167,1945,2013-09-04,2013-09-11,2013-09-16,10,1,10
SO65694,166,1945,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65694,180,1945,2013-09-04,2013-09-11,2013-09-16,54,1,54
SO65694,104,1945,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65695,166,10801,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65695,167,10801,2013-09-04,2013-09-11,2013-09-16,10,1,10
SO65695,107,10801,2013-09-04,2013-09-11,2013-09-16,50,1,50
SO65696,166,3612,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65696,167,3612,2013-09-04,2013-09-11,2013-09-16,10,1,10
SO65696,180,3612,2013-09-04,2013-09-11,2013-09-16,54,1,54
SO65697,167,9389,2013-09-04,2013-09-11,2013-09-16,10,1,10
SO65698,163,8008,2013-09-04,2013-09-11,2013-09-16,70,1,70
SO65699,165,678,2013-09-04,2013-09-11,2013-09-16,70,1,70
SO65699,106,678,2013-09-04,2013-09-11,2013-09-16,50,1,50
SO65700,165,9020,2013-09-04,2013-09-11,2013-09-16,70,1,70
SO65700,104,9020,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65700,107,9020,2013-09-04,2013-09-11,2013-09-16,50,1,50
SO65701,166,6693,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65701,104,6693,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65702,166,177,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65702,103,177,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65703,217,6342,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65703,170,6342,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65703,174,6342,2013-09-04,2013-09-11,2013-09-16,22,1,22
SO65704,217,4897,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65704,169,4897,2013-09-04,2013-09-11,2013-09-16,2,1,2
SO65705,174,4250,2013-09-04,2013-09-11,2013-09-16,22,1,22
SO65705,158,4250,2013-09-04,2013-09-11,2013-09-16,24,1,24
SO65706,174,9548,2013-09-04,2013-09-11,2013-09-16,22,1,22
SO65706,101,9548,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65707,174,2944,2013-09-04,2013-09-11,2013-09-16,22,1,22
SO65707,167,2944,2013-09-04,2013-09-11,2013-09-16,10,1,10
SO65707,166,2944,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65708,226,3993,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65708,103,3993,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65709,228,6109,2013-09-04,2013-09-11,2013-09-16,25,1,25
SO65710,228,8280,2013-09-04,2013-09-11,2013-09-16,25,1,25
SO65710,218,8280,2013-09-04,2013-09-11,2013-09-16,4,1,4
SO65710,103,8280,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65711,166,14785,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65712,217,9938,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65712,225,9938,2013-09-04,2013-09-11,2013-09-16,30,1,30
SO65712,101,9938,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65712,108,9938,2013-09-04,2013-09-11,2013-09-16,50,1,50
SO65713,230,3534,2013-09-04,2013-09-11,2013-09-16,29,1,29
SO65713,219,3534,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65713,101,3534,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65714,218,8482,2013-09-04,2013-09-11,2013-09-16,4,1,4
SO65715,218,8488,2013-09-04,2013-09-11,2013-09-16,4,1,4
SO65715,169,8488,2013-09-04,2013-09-11,2013-09-16,2,1,2
SO65716,219,5257,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65717,217,2200,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65717,226,2200,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65717,169,2200,2013-09-04,2013-09-11,2013-09-16,2,1,2
SO65718,226,864,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65718,217,864,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65719,167,1626,2013-09-04,2013-09-11,2013-09-16,10,1,10
SO65719,166,1626,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65719,102,1626,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65719,106,1626,2013-09-04,2013-09-11,2013-09-16,50,1,50
SO65720,174,7066,2013-09-04,2013-09-11,2013-09-16,22,1,22
SO65720,161,7066,2013-09-04,2013-09-11,2013-09-16,64,1,64
SO65721,107,1459,2013-09-04,2013-09-11,2013-09-16,50,1,50
SO65722,278,3741,2013-09-04,2013-09-11,2013-09-16,769,1,769
SO65722,166,3741,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65722,167,3741,2013-09-04,2013-09-11,2013-09-16,10,1,10
SO65722,106,3741,2013-09-04,2013-09-11,2013-09-16,50,1,50
SO65723,130,2242,2013-09-04,2013-09-11,2013-09-16,2295,1,2295
SO65723,174,2242,2013-09-04,2013-09-11,2013-09-16,22,1,22
SO65723,170,2242,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65724,127,6038,2013-09-04,2013-09-11,2013-09-16,2320,1,2320
SO65724,167,6038,2013-09-04,2013-09-11,2013-09-16,10,1,10
SO65724,166,6038,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65725,126,4992,2013-09-04,2013-09-11,2013-09-16,2320,1,2320
SO65725,174,4992,2013-09-04,2013-09-11,2013-09-16,22,1,22
SO65725,169,4992,2013-09-04,2013-09-11,2013-09-16,2,1,2
SO65726,249,1613,2013-09-04,2013-09-11,2013-09-16,1215,1,1215
SO65726,178,1613,2013-09-04,2013-09-11,2013-09-16,54,1,54
SO65727,270,10223,2013-09-04,2013-09-11,2013-09-16,1701,1,1701
SO65727,177,10223,2013-09-04,2013-09-11,2013-09-16,54,1,54
SO65728,137,15162,2013-09-04,2013-09-11,2013-09-16,1120,1,1120
SO65729,293,13168,2013-09-04,2013-09-11,2013-09-16,540,1,540
SO65730,293,13173,2013-09-04,2013-09-11,2013-09-16,540,1,540
SO65730,168,13173,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65730,166,13173,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65731,273,13179,2013-09-04,2013-09-11,2013-09-16,540,1,540
SO65731,103,13179,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65731,178,13179,2013-09-04,2013-09-11,2013-09-16,54,1,54
SO65732,135,10219,2013-09-04,2013-09-11,2013-09-16,2443,1,2443
SO65732,218,10219,2013-09-04,2013-09-11,2013-09-16,4,1,4
SO65732,229,10219,2013-09-04,2013-09-11,2013-09-16,33,1,33
SO65733,135,10215,2013-09-04,2013-09-11,2013-09-16,2443,1,2443
SO65733,102,10215,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65734,288,5164,2013-09-04,2013-09-11,2013-09-16,540,1,540
SO65734,217,5164,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65734,224,5164,2013-09-04,2013-09-11,2013-09-16,25,1,25
SO65735,264,16094,2013-09-04,2013-09-11,2013-09-16,2384,1,2384
SO65735,180,16094,2013-09-04,2013-09-11,2013-09-16,54,1,54
SO65736,252,3479,2013-09-04,2013-09-11,2013-09-16,2384,1,2384
SO65736,230,3479,2013-09-04,2013-09-11,2013-09-16,29,1,29
SO65736,219,3479,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65736,102,3479,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65737,273,7657,2013-09-04,2013-09-11,2013-09-16,540,1,540
SO65737,158,7657,2013-09-04,2013-09-11,2013-09-16,24,1,24
SO65738,295,7917,2013-09-04,2013-09-11,2013-09-16,540,1,540
SO65738,168,7917,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65738,166,7917,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65738,176,7917,2013-09-04,2013-09-11,2013-09-16,55,1,55
SO65738,107,7917,2013-09-04,2013-09-11,2013-09-16,50,1,50
SO65739,269,7081,2013-09-04,2013-09-11,2013-09-16,1701,1,1701
SO65739,218,7081,2013-09-04,2013-09-11,2013-09-16,4,1,4
SO65739,228,7081,2013-09-04,2013-09-11,2013-09-16,25,1,25
SO65739,173,7081,2013-09-04,2013-09-11,2013-09-16,8,1,8
SO65740,269,10266,2013-09-04,2013-09-11,2013-09-16,1701,1,1701
SO65740,218,10266,2013-09-04,2013-09-11,2013-09-16,4,1,4
SO65740,228,10266,2013-09-04,2013-09-11,2013-09-16,25,1,25
SO65741,137,17522,2013-09-04,2013-09-11,2013-09-16,1120,1,1120
SO65741,102,17522,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65741,104,17522,2013-09-04,2013-09-11,2013-09-16,9,1,9
SO65742,250,14763,2013-09-04,2013-09-11,2013-09-16,2384,1,2384
SO65742,230,14763,2013-09-04,2013-09-11,2013-09-16,29,1,29
SO65742,219,14763,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65742,176,14763,2013-09-04,2013-09-11,2013-09-16,55,1,55
SO65742,102,14763,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65742,104,14763,2013-09-04,2013-09-11,2013-09-16,9,1,9
